x1,x2,y
1.0285028712275628,0.9732175582816718,-1.0
0.25250509688040446,0.9558715178021713,-1.0
1.5080853729982442,0.672058003576891,-1.0
1.9400015424396726,1.7213700499326956,-1.0
-1.048818880563552,-0.8449990763120465,1.0
0.6824950875309747,1.1999707916464293,-1.0
-0.3842753283694452,-1.3341376123462332,1.0
-0.9722903063415131,-0.6319622662783984,1.0
1.2001542669284664,1.3066984649771598,-1.0
-1.2643833376767357,-0.8412213383854957,1.0
-0.5716606814353493,-0.18948116459211084,1.0
-1.737977633802307,-0.9483512501264576,1.0
-0.9533910438987104,-1.0193580590965678,1.0
-0.968103194973135,-1.1258354524246617,1.0
1.0044880208805576,1.0338808208124255,-1.0
-1.920323976615648,-1.1724159115997206,1.0
1.5651837616337847,1.707530529400421,-1.0
-0.9374434071781648,-0.5388678373790159,1.0
1.1658473270950496,0.6765711464258165,-1.0
0.588338825259193,0.7300606559439335,-1.0
-1.3172192358109296,-0.6006633509182713,1.0
-1.3233649511820622,-1.4164439333879242,1.0
0.9838675927845449,0.673204465334136,-1.0
-1.2800540230351292,-1.0606715093300352,1.0
-1.231698215076399,0.17910043886485338,1.0
1.014470500764707,1.5574379168698318,-1.0
-0.9718285600438922,-0.6995014324330228,1.0
-0.44293863081481744,-1.839746619410576,1.0
-0.84433970850069,-0.6547553313621128,1.0
-0.4236573458055696,-0.6697107226086241,1.0
1.715614067207126,0.37353894693523815,-1.0
1.0884169319460482,1.277446719008809,-1.0
-0.5796220976050896,-1.2065018954607694,1.0
0.4211267782589828,1.3153400769960442,-1.0
1.6849418518150476,1.198834827427866,-1.0
-1.3808427418626328,-0.7358225841861241,1.0
-1.041000043416076,-0.8592066464524126,1.0
-1.5508979075921652,-0.5273426855471638,1.0
1.2647874221754107,0.9301368909372424,-1.0
1.378663624453324,1.022838192270827,-1.0
-0.21239640073864974,-1.1791409753553534,1.0
1.1528146644180737,0.9152714033561347,-1.0
-0.8162452831174232,-1.1802738915946485,1.0
1.070449209113728,1.6758502204314318,-1.0
-0.3305413856545968,-0.946244446236437,1.0
0.8924887461826956,0.009827131739571504,-1.0
-0.8979006832640215,-0.6619628675803213,1.0
0.5817359752514875,1.2444117103534427,-1.0
1.7212827204780714,1.1346231739116739,-1.0
-0.7971136938979038,-0.5780406499070518,1.0
0.5427060906225218,1.3501769561774442,-1.0
-1.4202824363152382,-1.2467793872834156,1.0
-1.202556596808414,-1.4363224656054587,1.0
-0.6545870254084012,-1.0003630649746191,1.0
1.4547054526338692,0.5339855147045228,-1.0
-1.0858877891196497,-1.0558628378931214,1.0
1.1576358262225528,1.4045036101666488,-1.0
1.402932918158015,1.423953221925595,-1.0
1.672399975421421,1.0921412694731447,-1.0
-1.387891254720942,-1.0697046253801314,1.0
-0.3480775269610157,-0.9152823523028034,1.0
0.6144652826315007,1.033313204000105,-1.0
-1.1347555889938108,-0.35755844496426226,1.0
1.7734089089028702,0.4182298282545761,-1.0
0.761668522871346,1.1646886311234594,-1.0
0.8706998793830997,1.160537199623261,-1.0
0.7834150272552973,1.8280467973594796,-1.0
1.1808303073440718,0.7878603420834417,-1.0
-1.394935038174884,-1.0771876013024633,1.0
1.1227864758351058,0.6530601234683553,-1.0
-1.2572366235193082,-1.0777472567603792,1.0
-1.0470882349328086,-0.9654065620738282,1.0
-1.1620053524553926,-1.375850320363643,1.0
-0.5980963149647248,-1.1168045673625238,1.0
-0.796608769739584,0.0669610457344556,1.0
0.9357373500807398,0.9458762573730839,-1.0
0.6145951402579317,1.670628312616691,-1.0
-1.7621247946282717,-0.7853704050522693,1.0
-1.2166472478821324,-1.6725390471050883,1.0
-1.2947537930406918,-0.9691559850994059,1.0
-0.4375227480731576,-0.21825725629077763,1.0
1.2889061324975466,1.226552908500209,-1.0
0.8674979146196793,1.0418320467217463,-1.0
0.9118116082803909,0.6196710298823734,-1.0
1.7115035274538082,1.5957577941337346,-1.0
-1.6985651148363048,-1.3592833509716813,1.0
-0.29889150549018906,-0.6176495075320165,1.0
1.385904067250048,1.3086778026763246,-1.0
1.4819766552618294,1.2955725206440856,-1.0
0.6193547995065258,0.8524675728995716,-1.0
1.1364440323560916,1.1061290976439022,-1.0
1.1309534022244578,1.020825509801199,-1.0
1.14499492776435,1.724741284376496,-1.0
-0.9480134609747675,-0.7041617675313618,1.0
0.7480640211117546,0.8195459229985697,-1.0
-0.8414658884313305,-1.8543976370693187,1.0
-0.3619297922646125,-1.0572301231703936,1.0
1.7301593041203556,1.360547074626036,-1.0
0.9255979964309498,0.8104269269597421,-1.0
1.0847632366213276,1.0258510614780145,-1.0
0.23209130201040817,1.150818720709109,-1.0
-1.3500968352498877,-0.9471784973800602,1.0
1.0319115509659555,1.3616139136002046,-1.0
-1.392183371098234,-0.9582479890451738,1.0
-1.7335728453254524,-1.128882029580944,1.0
1.4542315482593495,1.400768872315313,-1.0
-1.2755945502028474,-0.9213134300633739,1.0
1.3106847505748493,0.2600650115310814,-1.0
0.43725269612686957,1.3017401692650374,-1.0
-0.626035498099661,-1.001688780748623,1.0
0.9365346810596877,1.3786143042058716,-1.0
-1.2665074424150113,-0.8632330371578557,1.0
0.8604541484145909,0.6515554784895454,-1.0
1.3860044768320805,0.8834037648995123,-1.0
-0.7019049888654882,-1.2125309579782497,1.0
0.8966552927989013,0.9350822298472409,-1.0
1.3147308104075661,0.776474749430988,-1.0
-0.132313648572306,-1.075049026467278,1.0
-1.7603137717941175,-1.6611756056392606,1.0
1.7755850495472791,0.783963656151609,-1.0
-0.8090808496548202,-0.6988114172480242,1.0
1.1614528029742475,0.7687399368831854,-1.0
0.8083726604478244,1.07448295643549,-1.0
0.7556224413745618,1.4155891749704885,-1.0
1.1339484059483584,1.087214467901807,-1.0
-0.5925722957723701,-0.5471192169685909,1.0
-0.7607017707126977,-1.0053789137023392,1.0
-1.4658583783922343,-0.8224549157590121,1.0
-0.9954008695269849,-1.0525993602330066,1.0
-0.2879985160782428,-1.3049903092571467,1.0
-0.5608337334490732,-1.3154262455436663,1.0
1.521607683703159,1.7434435887361923,-1.0
1.4968742372626298,1.6438546607993851,-1.0
0.5579181180747346,0.7394902596346105,-1.0
0.6516127480526792,1.0053384628431024,-1.0
-1.2244893527419107,-0.828470417028045,1.0
-0.6817065444575388,-0.9020766376623105,1.0
1.3118578376361658,1.3715343608918906,-1.0
0.24530494763819166,1.2696390153304657,-1.0
0.6300216956677471,1.5106956909502582,-1.0
1.242865136798073,0.8787528238408119,-1.0
0.9195259034177002,0.9105081438325963,-1.0
-0.9648532473412738,-1.792209202735129,1.0
1.0488973904375793,0.4631769143240363,-1.0
-0.862646876299847,-0.819801977047337,1.0
-0.32635616142254265,-1.0529671429853733,1.0
-0.7627335651278289,-0.5153359498371478,1.0
1.2425674804385811,0.5227783119016582,-1.0
-1.3398764274823725,-1.2215620397005753,1.0
-1.040889913016084,-1.232352338174514,1.0
0.8426371618699026,1.5476589365717648,-1.0
1.1841149483468816,0.3786838264536856,-1.0
1.5924887553314768,0.5285289122520933,-1.0
-1.1606297712054083,-0.7390892054532302,1.0
1.1993896360628538,1.4164695036754158,-1.0
-0.7348838755807727,-1.2744554200321037,1.0
-1.6221335628228508,-1.486545160442613,1.0
1.5263337700527706,0.8788069679566416,-1.0
1.4181693212702673,1.8147413537954922,-1.0
1.1247692870987345,0.4688824527224198,-1.0
-1.0472920223794815,-1.08213190725808,1.0
1.4077592873752125,1.1798519254735982,-1.0
1.1699988233281007,1.093618069429795,-1.0
0.8753955625556362,0.9151227820945627,-1.0
-1.236745840279465,-1.362369547156974,1.0
1.3374043891821212,1.2333964059717208,-1.0
0.5901155015869944,0.7477499443597131,-1.0
-1.6275229774702755,-0.634113919037282,1.0
0.7185000051517532,1.3031102276135387,-1.0
1.085859048861431,1.0959195658367546,-1.0
-0.6962842803944553,-1.2084274499757954,1.0
1.1659847465029962,1.0830550503849001,-1.0
0.825188825717572,1.3333218357111478,-1.0
0.804682074845457,0.6420732920647687,-1.0
1.3709258816496146,1.2957831727131996,-1.0
1.4805973553660532,1.1059802735742246,-1.0
-0.25248708719597823,-0.5143969509484365,1.0
-0.3350217857189186,-1.4629321991883268,1.0
-0.6317757772693386,-0.8321240574863548,1.0
1.033026981075533,0.8938102871893459,-1.0
-0.958377056767579,-0.08786731481758281,1.0
-0.9142741259572692,-1.6532787201112553,1.0
1.042322045632395,0.8105174906558119,-1.0
-0.6737634307356835,-1.1260831274247507,1.0
-1.1729555225254151,-0.3100643924393235,1.0
0.8811864414634638,1.4602687732590682,-1.0
-1.1702450352255425,-0.6644336896804006,1.0
0.9647239751476571,1.094028181131665,-1.0
0.8456865029949948,1.0143710883453956,-1.0
-1.3300868498809602,-0.3521894802982092,1.0
1.1142408768073995,1.2155941339269707,-1.0
0.89414274404752,1.0422922136136532,-1.0
-0.22611877508429645,-1.9058293954547243,1.0
-1.218250314919113,-0.9032218611290853,1.0
-1.1318563143237466,-1.390626619055588,1.0
-1.3187207135169037,-1.1166575076672365,1.0
0.6781019828083905,0.7670842726644784,-1.0
0.727225292205567,1.023041469477992,-1.0
0.7767613352068558,1.3744499795160061,-1.0
-0.8662634814149412,-1.2102375022055365,1.0
0.9288690931754296,0.9013151371022752,-1.0
-0.860424844670501,-0.6457209106801047,1.0
-0.9948616985621617,-0.449908138090256,1.0
0.5237551421949432,1.860820074157349,-1.0
-0.9443349014766601,-1.2494944332151308,1.0
-0.6817338968907234,-1.4344426967462083,1.0
1.0268300602896476,0.6885587907074076,-1.0
-1.6489711620997793,-1.1373317935606806,1.0
0.7765248356645268,1.1286167943082557,-1.0
0.8456901469815838,1.3101710621749092,-1.0
-0.046399700284147305,-1.6983928609963546,1.0
1.294428881210921,1.3177553850648904,-1.0
-1.2884132380780446,-1.0735386945864267,1.0
-1.3095969430995014,-1.5478882697075957,1.0
0.8223180343253452,0.5678164991470898,-1.0
1.2575096414561915,0.7789765596462687,-1.0
1.7473609634187115,0.7173401770075605,-1.0
-0.8075316231181194,-1.7031425277381862,1.0
0.6909256906934872,1.2714952478124315,-1.0
-0.965328837860272,-0.8905278073606891,1.0
1.551599440107859,0.6957025388753733,-1.0
1.1435499776371298,1.5239356423210164,-1.0
1.0049338536189758,1.3279064283545572,-1.0
1.6223079317311462,0.47335547023183344,-1.0
0.891407831773511,0.570951828484841,-1.0
-0.7096340347433368,-0.15312727359823797,1.0
1.0395471800725842,1.46410665592755,-1.0
-0.4617275956870931,-0.6908102060082066,1.0
-1.1814507406902415,-0.8475609268908697,1.0
0.3640866543418454,1.0872960531238327,-1.0
1.2415728646830686,0.32558569303729723,-1.0
-1.617687341638303,-0.7518349137962561,1.0
1.0124413271309793,0.8398641173773156,-1.0
1.2780311035958511,1.3309626015185263,-1.0
0.6858872319504434,1.4881908983796817,-1.0
-1.0671134573132954,-0.8701796986047226,1.0
-0.7115874701390985,-1.4633807836055222,1.0
-0.15187120116395803,1.5244989714129904,-1.0
-0.7796260560882258,-0.4383833359733439,1.0
0.7631094408068705,0.94662208707629,-1.0
-1.5181236010574288,-1.1919786463593927,1.0
-1.0701508056336853,-0.6780881818040589,1.0
-0.9484169666966469,-1.1523004022284198,1.0
-0.7373514800011789,-0.9475310245371268,1.0
0.46549075522984784,1.5844327327489083,-1.0
0.7914359778600972,0.5923773316083674,-1.0
0.8850972217053246,0.8794976021292726,-1.0
-0.9460743418745733,-0.9911107192296189,1.0
-1.7706407761450045,-1.3189473037309027,1.0
-1.1796383032260107,-1.012635133339122,1.0
1.2283093525384732,0.7447378824578674,-1.0
-1.2440859335048098,-0.9356960270080721,1.0
-0.5487876583473477,-1.2282308855000603,1.0
-0.895713740914411,-2.007502966619038,1.0
-1.2046291492161498,-1.506271067286595,1.0
1.0589818938883253,0.5976805374100576,-1.0
-0.5943909593477015,-1.235933741384492,1.0
0.7905952627384414,0.7099440730800147,-1.0
1.3632820726724395,0.27337663604601414,-1.0
0.8746485214414697,1.4203746469611191,-1.0
-1.8151790067683544,-0.6170154889256934,1.0
-1.3683446482922037,-0.8354199107521806,1.0
-0.6858274599767535,-0.6939862479445702,1.0
-1.7873746308322749,-1.0860439522073901,1.0
-1.253582093636056,-0.7464363593325033,1.0
-1.0285931946164992,-1.113335831076308,1.0
-1.2197112762691538,-1.3896472876792592,1.0
-1.145928628601238,-1.0522105236997783,1.0
0.8422051350869768,0.5429672548495117,-1.0
0.9663638303768378,1.8769082321004995,-1.0
-0.9502087750651689,-0.6986041607990443,1.0
1.038605351850551,1.2376802431881146,-1.0
0.9520638450086119,0.9066775309745456,-1.0
-0.7126365361494218,-0.8936413299110824,1.0
1.34715682664159,1.338286100951278,-1.0
0.5572571929667955,1.7189890751592685,-1.0
-0.8870782311602994,-0.9879959560569366,1.0
1.336405772068019,1.3436809949011508,-1.0
0.7326385545646574,0.7887082329749716,-1.0
-0.8489879840338601,-1.4876716827049687,1.0
1.1577015800875077,0.957152297171705,-1.0
0.7580475997824729,0.9162487503723237,-1.0
-1.140324892267438,-1.1468434676959045,1.0
-0.9776272325568997,-1.2663511811289225,1.0
-1.36567502461952,-0.40415002822408497,1.0
0.9585596652317553,1.1055434848510721,-1.0
-1.3222039711328992,-2.129583693189508,1.0
0.38548442253156046,0.8008958528467155,-1.0
0.8794747250795732,0.2900148355842015,-1.0
0.6461733557042915,1.2889276281434567,-1.0
-0.876204242396767,-1.8309822894790762,1.0
-1.6239247347219328,-1.0450213797691972,1.0
-1.0364257998328077,-0.4569651341363904,1.0
-1.2814640714400376,-1.6278432542937518,1.0
0.3084493121471774,0.4851629651864796,-1.0
1.791956109377867,-0.05704387639124309,-1.0
-1.2146060948668542,-1.101525563640503,1.0
-0.6344899115862617,-0.9878522902792878,1.0
1.0059822063891302,1.0253142270932167,-1.0
0.15992852661074608,1.3094594218581066,-1.0
-0.5408772089063251,-0.6387606204870782,1.0
1.063544397679046,0.3723660646924638,-1.0
-0.6646575880324688,-1.0041859234019117,1.0
1.4823287016197988,1.1873109229257892,-1.0
1.3607751382374196,1.4964192512852406,-1.0
-1.2860801490580882,-0.5576230199678083,1.0
-1.0892492688461568,-1.686179899091348,1.0
-1.4061782190071435,-0.6993055110836659,1.0
1.0807194218921317,0.9067746988848442,-1.0
-0.9679236752674891,-1.6090810521740155,1.0
0.5031783325321719,0.2211709133616807,-1.0
0.6626938785575744,1.161683558005861,-1.0
0.9836868110559084,0.8479494138412994,-1.0
0.48974140845825864,0.7760772532464244,-1.0
0.5070980286976192,1.0746186080917304,-1.0
2.2291469495213048,0.7693836662269511,-1.0
-1.6004962680698949,-1.3779922185545372,1.0
0.9295013625010853,0.12431500589428657,-1.0
-1.3580642073865334,-1.1971114594387438,1.0
-0.38271117156352985,-1.579532628278074,1.0
0.37056262456874645,1.4657499714142452,-1.0
-0.6123847293558442,-0.607170245913528,1.0
0.9773209399250186,0.7855678161949058,-1.0
-0.8619493029061301,-1.0955915793061246,1.0
-1.4522804053246396,-0.7058990195428969,1.0
-0.7579110790422718,-1.375750414198709,1.0
-0.1298871437331317,-0.6198291367538964,1.0
1.058589899872302,0.5252091103487299,-1.0
-1.2469374569936964,-0.5196441574114785,1.0
-0.9934606327905617,-1.110556672636919,1.0
-1.548966408412768,-1.2109174423109677,1.0
-0.5598864655997227,-0.37692486603599196,1.0
0.8208196961718058,1.55673611480097,-1.0
-1.582548746144099,-1.1155125699776018,1.0
-0.839559810843203,-1.3663251185124161,1.0
-0.9296210895741999,-0.8152000509732544,1.0
1.0766321570556103,0.809911810867211,-1.0
0.34626940901517567,1.6024292651991179,-1.0
-1.066774955065863,-0.6105491518843202,1.0
-0.7001380783719955,-1.2614041102251883,1.0
0.7730194663676865,0.77452845264581,-1.0
1.0325635629739554,0.6405396729956921,-1.0
0.6414940482920926,0.8892541209606775,-1.0
1.4083541462047098,0.5032990659527019,-1.0
-1.1004055245155855,-0.7255756577814396,1.0
-1.1228381644885492,-0.6896380030887801,1.0
-0.8168667504572678,-0.9830869157004547,1.0
1.1991744526730674,1.8283076239750495,-1.0
-0.5955225230726611,-0.5543870022478424,1.0
-1.3726190741413842,-1.4954343635412455,1.0
-0.9697369585872001,-0.7397701156443822,1.0
-1.2012811149006324,-0.954858509792566,1.0
-1.2372274532854404,-0.4746600377163849,1.0
-1.5858830809078772,-0.6048697135453034,1.0
1.0454945758955494,0.8596991642722788,-1.0
-0.054195480796562334,-0.55937509968299,1.0
-0.5966657324029989,-1.308692483356295,1.0
-1.3411841623343845,-1.9747293952603828,1.0
1.2525660831037906,1.3127373180393778,-1.0
-0.9522675117066113,-0.5060381188571073,1.0
-0.5026776505192035,-1.4219559912426099,1.0
-0.4102410413844375,-1.292916395845574,1.0
1.0013519680074936,0.586545116295971,-1.0
-1.4504793524090567,-0.9023668649264571,1.0
-0.3506728888465135,-0.1374840495205344,1.0
0.28633380500341843,0.07585614637568128,-1.0
-0.8678189970258279,-0.39790187786390685,1.0
-1.066978829032632,-1.1249343822489097,1.0
-1.1271077221812191,-0.9964398801877923,1.0
-1.5065885071871024,-1.65263293682459,1.0
0.8904047333939867,0.979367742414162,-1.0
-1.0548213708053893,-1.118109941339732,1.0
0.9843480229406742,1.141978348177622,-1.0
1.129360121135841,1.0150978397047576,-1.0
1.207596015552335,0.9236787117841829,-1.0
1.2513953055141687,1.249936942642654,-1.0
-1.421797545012241,-0.8822386917849407,1.0
-1.0513920586535301,-1.0735982962734358,1.0
-1.287726141775325,-1.1053562893336681,1.0
-1.3808580155854357,-1.1493112814408395,1.0
1.7110155466552435,0.9808322707813497,-1.0
1.1166009697691839,0.7555101679919298,-1.0
-1.0703528555822381,-1.1524261803659892,1.0
0.2785150123450044,1.1267497269473818,-1.0
1.116224928282726,0.0020038102032887695,-1.0
0.9079474960101984,1.0691772837222713,-1.0
-1.3298410122589952,-0.4264172893142012,1.0
0.8308431209975533,1.075559356521011,-1.0
1.2173326443844132,1.3552898540500444,-1.0
-0.5298697443514306,-1.5378531356085183,1.0
1.0026883428400708,1.3604960494253828,-1.0
-0.9660259203580495,-0.8242482913851648,1.0
1.043313978929437,0.495901354051672,-1.0
0.4395259285618395,0.8353828719575376,-1.0
0.6273809679447558,0.41766747401005977,-1.0
0.5746341440496664,0.7822109145007596,-1.0
-1.4133070043527622,-0.6730489928150072,1.0
-0.465114196857209,-1.290829893013546,1.0
1.522055481272917,0.9480072963867351,-1.0
0.8341182899533913,0.9267101689579059,-1.0
